cif,formula,sgnum,WyckOcc,sitios,elements,atoms,target
1510306,Sn2Au,61,"{0: {'c': {'Sn': 1}}, 1: {'c': {'Sn': 1}}, 2: {'c': {'Au': 1}}}",3,2.0,24.0,9
7223674,Cs2SnSe3,12,"{0: {'h': {'Se': 1}}, 1: {'i': {'Cs': 1}}, 2: {'i': {'Cs': 1}}, 3: {'i': {'Sn': 1}}, 4: {'i': {'Se': 1}}, 5: {'i': {'Se': 1}}}",6,3.0,24.0,9
1521223,Sm2MnSbO7,227,"{0: {'a': {'O': 1}}, 1: {'c': {'Sm': 1}}, 2: {'d': {'Mn': 0.5, 'Sb': 0.5}}, 3: {'f': {'O': 1}}}",4,4.0,88.0,9
1523487,TbPt2,227,"{0: {'b': {'Tb': 1}}, 1: {'c': {'Pt': 1}}}",2,2.0,24.0,9
1511236,MnB,62,"{0: {'c': {'Mn': 1}}, 1: {'c': {'B': 1}}}",2,2.0,8.0,9
1539524,NaPb3,221,"{0: {'a': {'Na': 1}}, 1: {'c': {'Pb': 1}}}",2,2.0,4.0,9
2007309,Te4Mo3,148,"{0: {'c': {'Te': 1}}, 1: {'f': {'Te': 1}}, 2: {'f': {'Mo': 1}}}",3,2.0,42.0,9
4343334,Al(CrB)2,65,"{0: {'c': {'Al': 1}}, 1: {'i': {'Cr': 1}}, 2: {'j': {'B': 1}}}",3,3.0,10.0,9
1539834,D4Mg2Ru,63,"{0: {'c': {'Ru': 1}}, 1: {'f': {'D0+': 1}}, 2: {'g': {'D0+': 1}}, 3: {'g': {'Mg': 1}}}",4,3.0,28.0,9
1537819,Tb(SiNi)2,139,"{0: {'a': {'Tb': 1}}, 1: {'d': {'Ni': 1}}, 2: {'e': {'Si': 1}}}",3,3.0,10.0,9
1509408,InAgSe2,122,"{0: {'a': {'Ag': 1}}, 1: {'b': {'In': 1}}, 2: {'d': {'Se': 1}}}",3,3.0,16.0,9
1510848,VB2,191,"{0: {'a': {'V': 1}}, 1: {'d': {'B': 1}}}",2,2.0,3.0,9
2310038,Sr0.2234Fe0.1277Bi0.0745O0.7872,6,"{0: {'a': {'Bi': 0.074, 'O': 0.372, 'Fe': 0.128, 'Sr': 0.223}}, 1: {'a': {'O': 0.138}}, 2: {'a': {'O': 0.138}}, 3: {'a': {'O': 0.138}}}",4,4.0,1.211,9
1537801,HgPd,123,"{0: {'a': {'Hg': 1}}, 1: {'d': {'Pd': 1}}}",2,2.0,2.0,9
1509448,Li2AgSn,216,"{0: {'a': {'Sn': 1}}, 1: {'b': {'Li': 1}}, 2: {'c': {'Li': 1}}, 3: {'d': {'Ag': 1}}}",4,3.0,16.0,9
1510626,UCo3B2,191,"{0: {'a': {'U': 1}}, 1: {'c': {'B': 1}}, 2: {'g': {'Co': 1}}}",3,3.0,6.0,9
9007333,Fe15.04Ni8.96P8,82,"{0: {'g': {'Ni': 0.12, 'Fe': 0.88}}, 1: {'g': {'Ni': 0.28, 'Fe': 0.72}}, 2: {'g': {'Ni': 0.72, 'Fe': 0.28}}, 3: {'g': {'P': 1}}}",4,3.0,32.0,9
1539632,Y1.368Bi2.568O5.976,225,"{0: {'c': {'O': 0.515}}, 1: {'e': {'Bi': 0.107, 'Y': 0.057}}, 2: {'f': {'O': 0.046}}, 3: {'i': {'O': 0.008}}}",4,3.0,9.912,9
1522659,UNiSn,216,"{0: {'a': {'Ni': 1}}, 1: {'c': {'Sn': 1}}, 2: {'d': {'U': 1}}}",3,3.0,12.0,9
1541423,Sm1.332U2.668O9.12,225,"{0: {'a': {'Sm': 0.333, 'U': 0.667}}, 1: {'b': {'O': 0.28}}, 2: {'c': {'O': 1}}}",3,3.0,13.12,9
1538827,YbIn,221,"{0: {'a': {'In': 1}}, 1: {'b': {'Yb': 1}}}",2,2.0,2.0,9
8104016,NaSrAs,189,"{0: {'b': {'As': 1}}, 1: {'c': {'As': 1}}, 2: {'f': {'Na': 1}}, 3: {'g': {'Sr': 1}}}",4,3.0,9.0,9
1511262,NdBPt3,99,"{0: {'a': {'Nd': 1}}, 1: {'b': {'B': 1}}, 2: {'b': {'Pt': 1}}, 3: {'c': {'Pt': 1}}}",4,3.0,5.0,9
2002148,Co3Cu3(TeO6)2,206,"{0: {'a': {'Te6+': 1}}, 1: {'d': {'Cu2+': 0.5, 'Co2+': 0.5}}, 2: {'e': {'O2-': 1}}}",3,4.0,80.0,9
2204979,LaFeGe3,107,"{0: {'a': {'La': 1}}, 1: {'a': {'Fe': 1}}, 2: {'a': {'Ge': 1}}, 3: {'b': {'Ge': 1}}}",4,3.0,10.0,9
4002227,Y2Si3N4O3,113,"{0: {'a': {'Si': 1}}, 1: {'c': {'O': 1}}, 2: {'e': {'Y': 1}}, 3: {'e': {'Si': 1}}, 4: {'e': {'O': 1}}, 5: {'f': {'N': 1}}}",6,4.0,24.0,9
1524827,Sr2.53Eu1.254Mg34,194,"{0: {'b': {'Eu': 0.297, 'Sr': 0.595}}, 1: {'d': {'Eu': 0.33, 'Sr': 0.67}}, 2: {'f': {'Mg': 1}}, 3: {'g': {'Mg': 1}}, 4: {'j': {'Mg': 1}}, 5: {'k': {'Mg': 1}}}",6,3.0,37.784,9
4001242,K1.01884Mn7.898W0.102O16,87,"{0: {'b': {'K': 0.509}}, 1: {'h': {'Mn': 0.987, 'W': 0.013}}, 2: {'h': {'O': 1}}, 3: {'h': {'O': 1}}}",4,4.0,25.018,9
1509809,LiAg2Ge,225,"{0: {'a': {'Ge': 1}}, 1: {'b': {'Li': 1}}, 2: {'c': {'Ag': 1}}}",3,3.0,16.0,9
1531981,Ba2Ca0.9Nb1.1O5.6502,166,"{0: {'a': {'Ca': 0.9, 'Nb': 0.1}}, 1: {'b': {'Nb': 1}}, 2: {'c': {'Ba': 1}}, 3: {'h': {'O': 0.942}}}",4,4.0,28.956,9
4343959,SrGe3,139,"{0: {'d': {'Sr': 1}}, 1: {'e': {'Sr': 1}}, 2: {'i': {'Ge': 1}}, 3: {'m': {'Ge': 1}}}",4,2.0,32.0,9
1525125,Cu7.2Ni4.8Sn4,225,"{0: {'a': {'Sn': 1}}, 1: {'b': {'Ni': 0.4, 'Cu': 0.6}}, 2: {'c': {'Ni': 0.4, 'Cu': 0.6}}}",3,3.0,16.0,9
1510033,Ag3Pt,221,"{0: {'a': {'Pt': 1}}, 1: {'c': {'Ag': 1}}}",2,2.0,4.0,9
4030667,Ta0.998H3.996N0.998F6,221,"{0: {'a': {'Ta': 0.998}}, 1: {'b': {'N': 0.998}}, 2: {'j': {'H': 0.333}}, 3: {'m': {'F': 0.25}}}",4,4.0,11.992,9
7220854,CaLa2(MoO4)4,88,"{0: {'a': {'Ca': 0.25, 'La': 0.5}}, 1: {'b': {'Mo': 1}}, 2: {'f': {'O': 1}}}",3,4.0,23.0,9
1526850,BeBr2,72,"{0: {'b': {'Be': 1}}, 1: {'j': {'Br': 1}}}",2,2.0,12.0,9
4002052,CuH2(C3O2)2,225,"{0: {'h': {'Cu': 1}}, 1: {'k': {'H': 1}}, 2: {'k': {'C': 1}}, 3: {'k': {'C': 1}}, 4: {'k': {'C': 1}}, 5: {'l': {'O': 1}}}",6,4.0,624.0,9
1533170,Cs1.58Li0.42Ru8O16,87,"{0: {'b': {'Cs': 0.79, 'Li': 0.21}}, 1: {'h': {'Ru': 1}}, 2: {'h': {'O': 1}}, 3: {'h': {'O': 1}}}",4,4.0,26.0,9
1524131,Gd2Ti2.4Fe21.6,139,"{0: {'a': {'Gd': 1}}, 1: {'f': {'Ti': 0.1, 'Fe': 0.9}}, 2: {'i': {'Ti': 0.1, 'Fe': 0.9}}, 3: {'j': {'Ti': 0.1, 'Fe': 0.9}}}",4,3.0,26.0,9
2106162,Zn2InCuS4,216,"{0: {'a': {'Cu': 0.25, 'Zn': 0.5, 'In': 0.25}}, 1: {'d': {'S': 1}}}",2,4.0,8.0,9
2100002,CaTbF6,84,"{0: {'a': {'Ca': 1}}, 1: {'f': {'Tb': 1}}, 2: {'j': {'F': 1}}, 3: {'k': {'F': 1}}}",4,3.0,16.0,9
1538772,LiZnP,216,"{0: {'a': {'P': 1}}, 1: {'c': {'Zn': 1}}, 2: {'d': {'Li': 1}}}",3,3.0,12.0,9
1529276,Ca1Yb0.2Gd1.7Er0.1W4O16,15,"{0: {'e': {'Ca': 0.25, 'Gd': 0.425, 'Yb': 0.05, 'Er': 0.025}}, 1: {'e': {'W': 1}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,6.0,23.0,9
4030789,RbYbS2,166,"{0: {'a': {'Rb': 1}}, 1: {'b': {'Yb': 1}}, 2: {'c': {'S': 1}}}",3,3.0,12.0,9
9002382,Li0.465Al0.465Si2.535O6,154,"{0: {'a': {'Li': 0.155}}, 1: {'a': {'Al': 0.155, 'Si': 0.845}}, 2: {'c': {'O': 1}}}",3,4.0,9.465,9
4324382,DMgN,175,"{0: {'j': {'D0+': 1}}, 1: {'j': {'Mg': 1}}, 2: {'j': {'N': 1}}, 3: {'k': {'D0+': 1}}, 4: {'k': {'Mg': 1}}, 5: {'k': {'N': 1}}}",6,3.0,36.0,9
7035747,Na8Be0.9996Al3.9996Si6.9996Br2O24,217,"{0: {'a': {'Br': 1}}, 1: {'c': {'Na': 1}}, 2: {'d': {'Al': 0.333, 'Si': 0.583, 'Be': 0.083}}, 3: {'g': {'O': 1}}}",4,6.0,45.988,9
1008912,V2WO6,136,"{0: {'a': {'W6+': 1}}, 1: {'e': {'V3+': 1}}, 2: {'f': {'O2-': 1}}, 3: {'j': {'O2-': 1}}}",4,3.0,18.0,9
9016461,Ge(NF3)2,164,"{0: {'a': {'Ge': 1}}, 1: {'d': {'N': 1}}, 2: {'i': {'F': 1}}}",3,3.0,9.0,9
1526806,Li4V0.132Ga3.868O8,33,"{0: {'a': {'Li': 1}}, 1: {'a': {'Ga': 0.967, 'V': 0.033}}, 2: {'a': {'O': 1}}, 3: {'a': {'O': 1}}}",4,4.0,16.0,9
4322278,Rb11.999988Mo54S65.999988,167,"{0: {'c': {'Rb0+': 1.0}}, 1: {'c': {'S0+': 1.0}}, 2: {'e': {'Mo0+': 1}}, 3: {'e': {'S0+': 1}}, 4: {'f': {'Mo0+': 1}}, 5: {'f': {'S0+': 1}}}",6,3.0,132.0,9
1522343,GdIn,123,"{0: {'a': {'Gd': 1}}, 1: {'d': {'In': 1}}}",2,2.0,2.0,9
1534532,LaNdI4,15,"{0: {'e': {'La': 1}}, 1: {'e': {'Nd': 1}}, 2: {'f': {'I': 1}}, 3: {'f': {'I': 1}}}",4,3.0,24.0,9
9012678,Fe0.002Pt1.94S2.058,131,"{0: {'c': {'S': 0.029, 'Pt': 0.97, 'Fe': 0.001}}, 1: {'e': {'S': 1}}}",2,3.0,4.0,9
1531455,Ce2O3,164,"{0: {'a': {'O': 1}}, 1: {'d': {'Ce': 1}}, 2: {'d': {'O': 1}}}",3,2.0,5.0,9
1510292,ScSiAu,187,"{0: {'a': {'Sc': 1}}, 1: {'b': {'Sc': 1}}, 2: {'h': {'Si': 1}}, 3: {'i': {'Au': 1}}}",4,3.0,6.0,9
1530876,D2KPO4,122,"{0: {'a': {'P': 1}}, 1: {'b': {'K': 1}}, 2: {'e': {'D0+': 0.5}}, 3: {'e': {'O': 1}}}",4,4.0,32.0,9
1529679,Na1.8V3S6O6,166,"{0: {'a': {'V': 1}}, 1: {'b': {'Na': 0.6}}, 2: {'c': {'S': 1}}, 3: {'c': {'O': 1}}}",4,4.0,16.8,9
1529550,YbTiCdSbO7,227,"{0: {'b': {'O': 1}}, 1: {'c': {'Ti': 0.5, 'Sb': 0.5}}, 2: {'d': {'Cd': 0.5, 'Yb': 0.5}}, 3: {'f': {'O': 1}}}",4,5.0,88.0,9
1537862,TiSe,194,"{0: {'a': {'Ti': 1}}, 1: {'c': {'Se': 1}}}",2,2.0,4.0,9
8103752,Li1.988Nd2.012Mo4O16,88,"{0: {'a': {'Nd': 0.503, 'Li': 0.497}}, 1: {'b': {'Mo': 1}}, 2: {'f': {'O': 1}}}",3,4.0,24.0,9
1523616,GdTlPd,189,"{0: {'b': {'Pd': 1}}, 1: {'c': {'Pd': 1}}, 2: {'f': {'Tl': 1}}, 3: {'g': {'Gd': 1}}}",4,3.0,9.0,9
1510039,TlAg3S2,60,"{0: {'c': {'Tl': 1}}, 1: {'c': {'Ag': 1}}, 2: {'d': {'Ag': 1}}, 3: {'d': {'S': 1}}}",4,3.0,24.0,9
1529525,Ta1In0.493S2,187,"{0: {'a': {'In': 0.493}}, 1: {'b': {'Ta': 1}}, 2: {'i': {'S': 1}}}",3,3.0,3.493,9
2105410,BNCl2,148,"{0: {'f': {'B': 0.5}}, 1: {'f': {'N': 0.5}}, 2: {'f': {'Cl': 1}}}",3,3.0,36.0,9
9008926,GaAu,62,"{0: {'c': {'Ga': 1}}, 1: {'c': {'Au': 1}}}",2,2.0,8.0,9
4002246,Er2Mn3Sb3O14,227,"{0: {'b': {'O': 1}}, 1: {'c': {'Mn': 0.25, 'Sb': 0.75}}, 2: {'d': {'Mn': 0.5, 'Er': 0.5}}, 3: {'f': {'O': 1}}}",4,4.0,88.0,9
4322347,CICl2F3,64,"{0: {'f': {'C': 1}}, 1: {'f': {'I': 1}}, 2: {'f': {'Cl': 1}}, 3: {'f': {'Cl': 1}}, 4: {'f': {'F': 1}}, 5: {'g': {'F': 1}}}",6,4.0,56.0,9
7221372,KCuSe,194,"{0: {'a': {'K': 1}}, 1: {'c': {'Se': 1}}, 2: {'d': {'Cu': 1}}}",3,3.0,6.0,9
1008671,LiNbO2,194,"{0: {'a': {'Li+': 1}}, 1: {'d': {'Nb3+': 1}}, 2: {'f': {'O2-': 1}}}",3,3.0,8.0,9
1535158,AsCl5,59,"{0: {'b': {'As': 1}}, 1: {'b': {'Cl': 1}}, 2: {'e': {'Cl': 1}}, 3: {'f': {'Cl': 1}}}",4,2.0,12.0,9
4344991,Fe1.718B6Ru10.214Rh2.0674,186,"{0: {'b': {'Ru': 0.775, 'Fe': 0.07, 'Rh': 0.155}}, 1: {'c': {'B': 1}}, 2: {'c': {'Ru': 0.614, 'Fe': 0.263, 'Rh': 0.123}}, 3: {'c': {'Ru': 0.83, 'Rh': 0.17}}}",4,4.0,20.0,9
1527637,Ce1Ga2.01Cu2.99,191,"{0: {'a': {'Ce': 1}}, 1: {'c': {'Cu': 1}}, 2: {'g': {'Cu': 0.33, 'Ga': 0.67}}}",3,3.0,6.0,9
8103396,K2AgP,63,"{0: {'b': {'Ag': 1}}, 1: {'c': {'P': 1}}, 2: {'g': {'K': 1}}}",3,3.0,16.0,9
1537816,Sm10.668Se16,220,"{0: {'b': {'Sm': 0.889}}, 1: {'c': {'Se': 1}}}",2,2.0,26.668,9
9006286,SiO2,33,"{0: {'a': {'Si': 1}}, 1: {'a': {'O': 1}}, 2: {'a': {'O': 1}}}",3,2.0,12.0,9
1538775,ZnPd,123,"{0: {'a': {'Pd': 1}}, 1: {'d': {'Zn': 1}}}",2,2.0,2.0,9
7221448,Cs8Ti8Mn8O8.0016F39.9984,227,"{0: {'a': {'Cs': 1}}, 1: {'d': {'Mn': 0.5, 'Ti': 0.5}}, 2: {'f': {'F': 0.833, 'O': 0.167}}}",3,5.0,72.0,9
1526163,Tb(BC)2,127,"{0: {'a': {'Tb': 1}}, 1: {'h': {'B': 1}}, 2: {'h': {'C': 1}}}",3,3.0,10.0,9
1539493,Na2Zn2O3,14,"{0: {'a': {'O': 1}}, 1: {'e': {'Na': 1}}, 2: {'e': {'Zn': 1}}, 3: {'e': {'O': 1}}}",4,3.0,14.0,9
7222513,Sc3In3Pd2.942,189,"{0: {'a': {'Pd': 0.942}}, 1: {'d': {'Pd': 1}}, 2: {'f': {'Sc': 1}}, 3: {'g': {'In': 1}}}",4,3.0,8.942,9
1509804,GdAg2,139,"{0: {'a': {'Gd': 1}}, 1: {'e': {'Ag': 1}}}",2,2.0,6.0,9
1524934,Pr3Sn13Rh4,223,"{0: {'a': {'Sn': 1}}, 1: {'c': {'Pr': 1}}, 2: {'e': {'Rh': 1}}, 3: {'k': {'Sn': 1}}}",4,3.0,40.0,9
2008727,K2TeS3,14,"{0: {'e': {'K': 1}}, 1: {'e': {'K': 1}}, 2: {'e': {'Te': 1}}, 3: {'e': {'S': 1}}, 4: {'e': {'S': 1}}, 5: {'e': {'S': 1}}}",6,3.0,24.0,9
1510087,Mn2Hg1.5Au0.5,51,"{0: {'e': {'Mn': 1}}, 1: {'f': {'Hg': 0.75, 'Au': 0.25}}}",2,3.0,4.0,9
1510826,YB2Ru3,191,"{0: {'a': {'Y': 1}}, 1: {'c': {'B': 1}}, 2: {'g': {'Ru': 1}}}",3,3.0,6.0,9
1522612,TaNi3,139,"{0: {'a': {'Ta': 1}}, 1: {'b': {'Ni': 1}}, 2: {'d': {'Ni': 1}}}",3,2.0,8.0,9
8104383,K4BeP2,166,"{0: {'a': {'Be': 1}}, 1: {'c': {'K': 1}}, 2: {'c': {'K': 1}}, 3: {'c': {'P': 1}}}",4,3.0,21.0,9
7220851,Ca1La1.5Yb0.45Ho0.05Mo4O16,88,"{0: {'a': {'Ca': 0.25, 'Ho': 0.013, 'Yb': 0.113, 'La': 0.375}}, 1: {'b': {'Mo': 1}}, 2: {'f': {'O': 1}}}",3,6.0,23.004,9
1535517,GdCdPd,189,"{0: {'a': {'Pd': 1}}, 1: {'d': {'Pd': 1}}, 2: {'f': {'Gd': 1}}, 3: {'g': {'Cd': 1}}}",4,3.0,9.0,9
1523673,NbPt2,71,"{0: {'a': {'Nb': 1}}, 1: {'i': {'Pt': 1}}}",2,2.0,6.0,9
1522611,LiGaSi,216,"{0: {'a': {'Si': 1}}, 1: {'b': {'Li': 1}}, 2: {'c': {'Ga': 1}}}",3,3.0,12.0,9
1531708,NaC,71,"{0: {'h': {'C': 1}}, 1: {'i': {'Na': 1}}}",2,2.0,8.0,9
1537310,Tl2S,194,"{0: {'a': {'Tl': 1}}, 1: {'c': {'S': 1}}, 2: {'d': {'Tl': 1}}}",3,2.0,6.0,9
1539316,NbNi2Sn,225,"{0: {'a': {'Sn': 1}}, 1: {'b': {'Nb': 1}}, 2: {'c': {'Ni': 1}}}",3,3.0,16.0,9
1528558,Na6La18Pt6O41.94,167,"{0: {'b': {'Pt': 1}}, 1: {'c': {'Na': 0.5, 'La': 0.5}}, 2: {'c': {'La': 1}}, 3: {'e': {'O': 0.06}}, 4: {'e': {'O': 0.27}}, 5: {'f': {'O': 1}}}",6,4.0,71.94,9
9011544,ZnBrO,61,"{0: {'c': {'Zn': 1}}, 1: {'c': {'Br': 1}}, 2: {'c': {'O': 1}}}",3,3.0,24.0,9
1534173,Nd2C3,220,"{0: {'c': {'Nd': 1}}, 1: {'d': {'C': 1}}}",2,2.0,40.0,9
1533192,Ba3CrS5,185,"{0: {'a': {'Cr': 1}}, 1: {'b': {'S': 1}}, 2: {'c': {'Ba': 1}}, 3: {'c': {'S': 1}}}",4,3.0,18.0,9
1510328,Zn1Pd0.9Au0.1,123,"{0: {'a': {'Au': 0.1, 'Pd': 0.9}}, 1: {'d': {'Zn': 1}}}",2,3.0,2.0,9
1532901,YbPrSe3,63,"{0: {'a': {'Yb': 1}}, 1: {'c': {'Pr': 1}}, 2: {'c': {'Se': 1}}, 3: {'f': {'Se': 1}}}",4,3.0,20.0,9
1537369,Al2ZnTe4,82,"{0: {'a': {'Zn': 1}}, 1: {'b': {'Al': 1}}, 2: {'d': {'Al': 1}}, 3: {'g': {'Te': 1}}}",4,3.0,14.0,9
4031659,K(NiSe)2,139,"{0: {'a': {'K': 1}}, 1: {'d': {'Ni': 1}}, 2: {'e': {'Se': 1}}}",3,3.0,10.0,9
1510565,KAu5,191,"{0: {'a': {'K': 1}}, 1: {'c': {'Au': 1}}, 2: {'g': {'Au': 1}}}",3,2.0,6.0,9
1524941,Ga0.2Cu0.8Ni3,221,"{0: {'a': {'Cu': 0.8, 'Ga': 0.2}}, 1: {'c': {'Ni': 1}}}",2,3.0,4.0,9
4341413,LaCu4P3,129,"{0: {'c': {'La': 1}}, 1: {'c': {'P': 1}}, 2: {'f': {'P': 1}}, 3: {'j': {'Cu': 1}}}",4,3.0,16.0,9
9009751,CeNbO4,15,"{0: {'e': {'Ce': 1}}, 1: {'e': {'Nb': 1}}, 2: {'f': {'O': 1}}, 3: {'f': {'O': 1}}}",4,3.0,24.0,9
1530233,Al(FeB)2,65,"{0: {'a': {'Al': 1}}, 1: {'i': {'B': 1}}, 2: {'j': {'Fe': 1}}}",3,3.0,10.0,9
7222905,SbRh2,62,"{0: {'c': {'Sb': 1}}, 1: {'c': {'Rh': 1}}, 2: {'c': {'Rh': 1}}}",3,2.0,12.0,9
1525920,Cs2Ni(PS3)2,14,"{0: {'a': {'Ni': 1}}, 1: {'e': {'Cs': 1}}, 2: {'e': {'P': 1}}, 3: {'e': {'S': 1}}, 4: {'e': {'S': 1}}, 5: {'e': {'S': 1}}}",6,4.0,22.0,9
1539468,K3Sb,225,"{0: {'a': {'Sb': 1}}, 1: {'b': {'K': 1}}, 2: {'c': {'K': 1}}}",3,2.0,16.0,9
1537336,Rb3As,194,"{0: {'b': {'Rb': 1}}, 1: {'c': {'As': 1}}, 2: {'f': {'Rb': 1}}}",3,2.0,8.0,9
1538221,Nd(SiPt)2,139,"{0: {'a': {'Nd': 1}}, 1: {'d': {'Pt': 1}}, 2: {'e': {'Si': 1}}}",3,3.0,10.0,9
1538949,La(SiPd)2,139,"{0: {'a': {'La': 1}}, 1: {'d': {'Pd': 1}}, 2: {'e': {'Si': 1}}}",3,3.0,10.0,9
8103686,Nb4Pb3O13,227,"{0: {'b': {'O': 0.5}}, 1: {'c': {'Nb': 1}}, 2: {'d': {'Pb': 0.75}}, 3: {'f': {'O': 1}}}",4,3.0,80.0,9
1544911,Bi2.6668Pb1.3332O5.44,225,"{0: {'a': {'Bi': 0.667, 'Pb': 0.333}}, 1: {'f': {'O': 0.17}}}",2,3.0,9.44,9
1532277,Tb2Al4NiGe2,139,"{0: {'a': {'Ni': 1}}, 1: {'e': {'Tb': 1}}, 2: {'e': {'Ge': 1}}, 3: {'g': {'Al': 1}}}",4,4.0,18.0,9
1526529,YbBi2BrO4,123,"{0: {'a': {'Yb': 1}}, 1: {'b': {'Br': 1}}, 2: {'h': {'Bi': 1}}, 3: {'i': {'O': 1}}}",4,4.0,8.0,9
1537841,NbIr,123,"{0: {'a': {'Ir': 1}}, 1: {'d': {'Nb': 1}}}",2,2.0,2.0,9
1541835,Ga27.84Sn20.16Se96,217,"{0: {'f': {'Se': 1}}, 1: {'g': {'Se': 1}}, 2: {'h': {'Ga': 0.58, 'Sn': 0.42}}, 3: {'h': {'Se': 1}}}",4,3.0,144.0,9
2002762,Ta10Ge6B1.4,193,"{0: {'b': {'B0+': 0.7}}, 1: {'d': {'Ta0+': 1}}, 2: {'g': {'Ta0+': 1}}, 3: {'g': {'Ge0+': 1}}}",4,3.0,17.4,9
2001934,K2ReO2,88,"{0: {'c': {'Re': 1}}, 1: {'f': {'K': 1}}, 2: {'f': {'O': 1}}}",3,3.0,40.0,9
1532577,ThMnSe3,63,"{0: {'a': {'Mn': 1}}, 1: {'c': {'Th': 1}}, 2: {'c': {'Se': 1}}, 3: {'f': {'Se': 1}}}",4,3.0,20.0,9
1528118,YCl3,12,"{0: {'g': {'Y': 1}}, 1: {'i': {'Cl': 1}}, 2: {'j': {'Cl': 1}}}",3,2.0,16.0,9
1513959,Li2MnO2,164,"{0: {'a': {'Mn2+': 1}}, 1: {'d': {'Li+': 1}}, 2: {'d': {'O2-': 1}}}",3,3.0,5.0,9
1534086,Sm0.795Zr0.234Co5.173,191,"{0: {'a': {'Sm': 0.795}}, 1: {'c': {'Co': 1}}, 2: {'e': {'Co': 0.205}}, 3: {'g': {'Co': 0.921, 'Zr': 0.078}}}",4,3.0,6.202,9
9000077,Fe3S4,166,"{0: {'b': {'Fe': 1}}, 1: {'c': {'Fe': 1}}, 2: {'c': {'S': 1}}, 3: {'c': {'S': 1}}}",4,2.0,21.0,9
7222389,LaAs2Au,139,"{0: {'d': {'Au': 1}}, 1: {'e': {'La': 1}}, 2: {'e': {'As': 1}}, 3: {'l': {'As': 0.25}}}",4,3.0,16.0,9
1509013,Ce1Si1.34Ag0.66,191,"{0: {'a': {'Ce': 1}}, 1: {'d': {'Si': 0.67, 'Ag': 0.33}}}",2,3.0,3.0,9
9004628,Pb3.332I0.668Cl2O4,139,"{0: {'b': {'Cl': 1}}, 1: {'d': {'O': 1}}, 2: {'e': {'Pb': 0.833}}, 3: {'e': {'I': 0.167}}}",4,4.0,10.0,9
1543917,Ca2Ge3Pt,191,"{0: {'b': {'Ca0+': 1}}, 1: {'c': {'Pt0+': 1}}, 2: {'f': {'Ca0+': 1}}, 3: {'l': {'Ge0+': 1}}}",4,3.0,12.0,9
9012576,Cr1.44Fe0.56Sb4,58,"{0: {'a': {'Fe': 0.28, 'Cr': 0.72}}, 1: {'g': {'Sb': 1}}}",2,3.0,6.0,9
4307744,Ta3AlC2,194,"{0: {'a': {'Ta': 1}}, 1: {'b': {'Al': 1}}, 2: {'f': {'Ta': 1}}, 3: {'f': {'C': 1}}}",4,3.0,12.0,9
1531888,Y2C,166,"{0: {'a': {'C': 1}}, 1: {'c': {'Y': 1}}}",2,2.0,9.0,9
1526406,Ti3Al2NiN,227,"{0: {'c': {'Ni': 1}}, 1: {'d': {'N': 1}}, 2: {'e': {'Al': 1}}, 3: {'f': {'Ti': 1}}}",4,4.0,112.0,9
2205825,Ce20Ge14.284Au1.716,62,"{0: {'c': {'Ce': 1}}, 1: {'c': {'Ge': 1}}, 2: {'c': {'Au': 0.249, 'Ge': 0.751}}, 3: {'d': {'Ce': 1}}, 4: {'d': {'Ce': 1}}, 5: {'d': {'Au': 0.09, 'Ge': 0.91}}}",6,3.0,36.0,9
1537747,NpTe,221,"{0: {'a': {'Np': 1}}, 1: {'b': {'Te': 1}}}",2,2.0,2.0,9
1539917,USi2RuRh,139,"{0: {'a': {'U': 1}}, 1: {'d': {'Ru': 0.5, 'Rh': 0.5}}, 2: {'e': {'Si': 1}}}",3,4.0,10.0,9
1526553,TmBi2IO4,123,"{0: {'a': {'Tm': 1}}, 1: {'b': {'I': 1}}, 2: {'h': {'Bi': 1}}, 3: {'i': {'O': 1}}}",4,4.0,8.0,9
1529810,Cs3Tb2Br9,167,"{0: {'c': {'Tb': 1}}, 1: {'e': {'Cs': 1}}, 2: {'e': {'Br': 1}}, 3: {'f': {'Br': 1}}}",4,3.0,84.0,9
1540170,NdSi2RuRh,139,"{0: {'a': {'Nd': 1}}, 1: {'d': {'Ru': 0.5, 'Rh': 0.5}}, 2: {'e': {'Si': 1}}}",3,4.0,10.0,9
1538441,Yb9.4As6,193,"{0: {'d': {'Yb': 0.85}}, 1: {'g': {'Yb': 1}}, 2: {'g': {'As': 1}}}",3,2.0,15.4,9
1521449,Tb(AlSi)2,164,"{0: {'a': {'Tb': 1}}, 1: {'d': {'Al': 1}}, 2: {'d': {'Si': 1}}}",3,3.0,5.0,9
1510594,Ba2PtAu,63,"{0: {'c': {'Ba': 1}}, 1: {'c': {'Au': 0.5, 'Pt': 0.5}}}",2,3.0,8.0,9
9010677,MnFeSiO4,62,"{0: {'a': {'Mn': 0.326, 'Fe': 0.674}}, 1: {'c': {'Mn': 0.674, 'Fe': 0.326}}, 2: {'c': {'Si': 1}}, 3: {'c': {'O': 1}}, 4: {'c': {'O': 1}}, 5: {'d': {'O': 1}}}",6,4.0,28.0,9
1521136,CoTeMo,59,"{0: {'a': {'Te': 1}}, 1: {'a': {'Mo': 1}}, 2: {'b': {'Co': 1}}}",3,3.0,6.0,9
