cif,formula,sgnum,WyckOcc,sitios,elements,atoms,target
1523876,YbPt2,227,"{0: {'b': {'Yb': 1}}, 1: {'c': {'Pt': 1}}}",2,2.0,24.0,9
4304429,La0.78Ce0.22In3,221,"{0: {'a': {'La': 0.78, 'Ce': 0.22}}, 1: {'c': {'In': 1}}}",2,3.0,4.0,9
4344326,Yb10.668Se16,220,"{0: {'b': {'Yb': 0.889}}, 1: {'c': {'Se': 1}}}",2,2.0,26.668,9
4323194,K1.472Cd8,140,"{0: {'c': {'K': 0.368}}, 1: {'h': {'Cd': 1}}}",2,2.0,9.472,9
1509114,Al0.32Zn3.36Ag0.32S4,216,"{0: {'a': {'Al': 0.08, 'Zn': 0.84, 'Ag': 0.08}}, 1: {'d': {'S': 1}}}",2,4.0,8.0,9
1539047,Nd3S4,220,"{0: {'b': {'Nd': 1}}, 1: {'c': {'S': 1}}}",2,2.0,28.0,9
1100000,CuCN,166,"{0: {'a': {'Cu': 1}}, 1: {'c': {'C': 0.5, 'N': 0.5}}}",2,3.0,9.0,9
1011367,NiSe,194,"{0: {'a': {'Ni2+': 1}}, 1: {'c': {'Se2-': 1}}}",2,2.0,4.0,9
1509004,Ca1Ag0.6Ge1.4,191,"{0: {'a': {'Ca': 1}}, 1: {'d': {'Ge': 0.7, 'Ag': 0.3}}}",2,3.0,3.0,9
1509366,Gd9.996Ag2.004S16,220,"{0: {'b': {'Gd': 0.833, 'Ag': 0.167}}, 1: {'c': {'S': 1}}}",2,3.0,28.0,9
9007663,CoAs,62,"{0: {'c': {'Co': 1}}, 1: {'c': {'As': 1}}}",2,2.0,8.0,9
1522543,Zn0.15Ga0.85Ni3,221,"{0: {'a': {'Zn': 0.15, 'Ga': 0.85}}, 1: {'c': {'Ni': 1}}}",2,3.0,4.0,9
1510300,SmAu,221,"{0: {'a': {'Au': 1}}, 1: {'b': {'Sm': 1}}}",2,2.0,2.0,9
1531246,Np1Si1.6,191,"{0: {'a': {'Np': 1}}, 1: {'d': {'Si': 0.8}}}",2,2.0,2.6,9
1538658,PrYNi4,227,"{0: {'b': {'Pr': 0.5, 'Y': 0.5}}, 1: {'c': {'Ni': 1}}}",2,3.0,24.0,9
8103640,Mg,2,"{0: {'h': {'Mg': 1}}, 1: {'i': {'Mg': 1}}}",2,1.0,3.0,9
1527994,Ti11.88Al0.12O18,167,"{0: {'c': {'Al': 0.01, 'Ti': 0.99}}, 1: {'e': {'O': 1}}}",2,3.0,30.0,9
1525205,Ti2Cd,139,"{0: {'a': {'Cd': 1}}, 1: {'e': {'Ti': 1}}}",2,2.0,6.0,9
1509216,Ba0.628Sr3.372Ag4,62,"{0: {'c': {'Sr': 0.843, 'Ba': 0.157}}, 1: {'c': {'Ag': 1}}}",2,3.0,8.0,9
9008982,InBr,63,"{0: {'c': {'In': 1}}, 1: {'c': {'Br': 1}}}",2,2.0,8.0,9
1542020,GdPd2,139,"{0: {'a': {'Gd': 1}}, 1: {'d': {'Pd': 1}}}",2,2.0,6.0,9
1525032,V5.1Cr0.9Ge2,223,"{0: {'a': {'Ge': 1}}, 1: {'c': {'V': 0.85, 'Cr': 0.15}}}",2,3.0,8.0,9
1538692,La9.996Yb2.004S16,220,"{0: {'b': {'La': 0.833, 'Yb': 0.167}}, 1: {'c': {'S': 1}}}",2,3.0,28.0,9
1532767,Ti3Al,194,"{0: {'c': {'Al': 1}}, 1: {'h': {'Ti': 1}}}",2,2.0,8.0,9
1534338,MgCl2,166,"{0: {'a': {'Mg': 1}}, 1: {'c': {'Cl': 1}}}",2,2.0,9.0,9
1523578,LaPt2,227,"{0: {'b': {'La': 1}}, 1: {'c': {'Pt': 1}}}",2,2.0,24.0,9
1537856,HfRh3,221,"{0: {'a': {'Hf': 1}}, 1: {'c': {'Rh': 1}}}",2,2.0,4.0,9
9016290,Zn3.872Cd0.008In0.008Fe0.092Cu0.02S4,216,"{0: {'a': {'Cu': 0.005, 'Cd': 0.002, 'Zn': 0.968, 'Fe': 0.023, 'In': 0.002}}, 1: {'d': {'S': 1}}}",2,6.0,8.0,9
4341306,TaNO,141,"{0: {'a': {'Ta': 1}}, 1: {'e': {'O': 0.5, 'N': 0.5}}}",2,3.0,12.0,9
1529996,Pr1Si1.5Ni0.5,191,"{0: {'a': {'Pr': 1}}, 1: {'d': {'Ni': 0.25, 'Si': 0.75}}}",2,3.0,3.0,9
1528415,Co2C,58,"{0: {'a': {'C': 1}}, 1: {'g': {'Co': 1}}}",2,2.0,6.0,9
4343831,Ba4In4.32Hg3.68,74,"{0: {'e': {'Ba': 1}}, 1: {'h': {'Hg': 0.46, 'In': 0.54}}}",2,3.0,12.0,9
2106695,BaS2,15,"{0: {'e': {'Ba': 1}}, 1: {'f': {'S': 1}}}",2,2.0,12.0,9
1525028,Ce8Ni6.4Pt9.6,227,"{0: {'b': {'Ce': 1}}, 1: {'c': {'Ni': 0.4, 'Pt': 0.6}}}",2,3.0,24.0,9
1526852,BeI2,72,"{0: {'a': {'Be': 1}}, 1: {'j': {'I': 1}}}",2,2.0,12.0,9
1524644,Ce8Cr1.872Co14.128,227,"{0: {'b': {'Ce': 1}}, 1: {'c': {'Co': 0.883, 'Cr': 0.117}}}",2,3.0,24.0,9
1527989,Ti11.16V0.84O18,167,"{0: {'c': {'Ti': 0.93, 'V': 0.07}}, 1: {'e': {'O': 1}}}",2,3.0,30.0,9
2310230,SmPt3,221,"{0: {'a': {'Sm': 1}}, 1: {'c': {'Pt': 1}}}",2,2.0,4.0,9
1523505,HfOs,221,"{0: {'a': {'Hf': 1}}, 1: {'b': {'Os': 1}}}",2,2.0,2.0,9
1523164,GdNi,63,"{0: {'c': {'Gd': 1}}, 1: {'c': {'Ni': 1}}}",2,2.0,8.0,9
1537092,Ti1.5V0.5S2,194,"{0: {'a': {'Ti': 0.75, 'V': 0.25}}, 1: {'c': {'S': 1}}}",2,3.0,4.0,9
2002317,Nb1.3334Ni0.6666O4,136,"{0: {'a': {'Nb5+': 0.667, 'Ni2+': 0.333}}, 1: {'f': {'O2-': 1}}}",2,3.0,6.0,9
9008094,Al3.64Cr0.36O6,167,"{0: {'c': {'Al': 0.91, 'Cr': 0.09}}, 1: {'e': {'O': 1}}}",2,3.0,30.0,9
1531249,NpSi,62,"{0: {'c': {'Np': 1}}, 1: {'c': {'Si': 1}}}",2,2.0,8.0,9
1523871,LaMg,221,"{0: {'a': {'La': 1}}, 1: {'b': {'Mg': 1}}}",2,2.0,2.0,9
1521320,CuO2,69,"{0: {'b': {'Cu': 1}}, 1: {'i': {'O': 1}}}",2,2.0,12.0,9
1510701,Gd0.7Nb0.3B2,191,"{0: {'a': {'Gd': 0.7, 'Nb': 0.3}}, 1: {'d': {'B': 1}}}",2,3.0,3.0,9
1538016,TaN,187,"{0: {'b': {'Ta': 1}}, 1: {'e': {'N': 1}}}",2,2.0,2.0,9
1536528,Si5.04C2.96,198,"{0: {'a': {'Si': 1}}, 1: {'a': {'C': 0.74, 'Si': 0.26}}}",2,2.0,8.0,9
1527992,Ti3.6V8.4O18,167,"{0: {'c': {'Ti': 0.3, 'V': 0.7}}, 1: {'e': {'O': 1}}}",2,3.0,30.0,9
1527671,SiOs,198,"{0: {'a': {'Si': 1}}, 1: {'a': {'Os': 1}}}",2,2.0,8.0,9
1524515,Tl2Pd,140,"{0: {'a': {'Pd': 1}}, 1: {'h': {'Tl': 1}}}",2,2.0,12.0,9
9015919,NaI,141,"{0: {'a': {'Na': 1}}, 1: {'b': {'I': 1}}}",2,2.0,8.0,9
1511153,Fe2B,140,"{0: {'a': {'B': 1}}, 1: {'h': {'Fe': 1}}}",2,2.0,12.0,9
1524487,TmCo2,227,"{0: {'b': {'Tm': 1}}, 1: {'c': {'Co': 1}}}",2,2.0,24.0,9
1538092,VPt2,71,"{0: {'a': {'V': 1}}, 1: {'i': {'Pt': 1}}}",2,2.0,6.0,9
1523039,V3Pd,223,"{0: {'a': {'Pd': 1}}, 1: {'c': {'V': 1}}}",2,2.0,8.0,9
1539279,Zr3In,221,"{0: {'a': {'In': 1}}, 1: {'c': {'Zr': 1}}}",2,2.0,4.0,9
1509511,PrAg,221,"{0: {'a': {'Ag': 1}}, 1: {'b': {'Pr': 1}}}",2,2.0,2.0,9
1539011,Ta2.4Ru1.6,123,"{0: {'a': {'Ta': 1}}, 1: {'d': {'Ta': 0.2, 'Ru': 0.8}}}",2,2.0,2.0,9
1544738,NiS2,205,"{0: {'a': {'Ni': 1}}, 1: {'c': {'S': 1}}}",2,2.0,12.0,9
9008887,CoTe,194,"{0: {'a': {'Co': 1}}, 1: {'c': {'Te': 1}}}",2,2.0,4.0,9
1533161,Tm2Cu2.48Ge1.52,194,"{0: {'b': {'Tm': 1}}, 1: {'f': {'Cu': 0.62, 'Ge': 0.38}}}",2,3.0,6.0,9
7222520,Gd6.32In1.68Pt16,227,"{0: {'b': {'Gd': 0.79, 'In': 0.21}}, 1: {'c': {'Pt': 1}}}",2,3.0,24.0,9
1524275,Er8Co12.8Cu3.2,227,"{0: {'b': {'Er': 1}}, 1: {'c': {'Co': 0.8, 'Cu': 0.2}}}",2,3.0,24.0,9
1523662,ScPt,221,"{0: {'a': {'Pt': 1}}, 1: {'b': {'Sc': 1}}}",2,2.0,2.0,9
8103841,Ca3.96Yb8.04S16,220,"{0: {'b': {'Ca': 0.33, 'Yb': 0.67}}, 1: {'c': {'S': 1}}}",2,3.0,28.0,9
1523810,InHg,166,"{0: {'a': {'Hg': 1}}, 1: {'b': {'In': 1}}}",2,2.0,6.0,9
1523108,LiGa,227,"{0: {'a': {'Li': 1}}, 1: {'b': {'Ga': 1}}}",2,2.0,16.0,9
2310185,TmRh,221,"{0: {'a': {'Rh': 1}}, 1: {'b': {'Tm': 1}}}",2,2.0,2.0,9
1526345,V11.4Cr0.6O18,167,"{0: {'c': {'V': 0.95, 'Cr': 0.05}}, 1: {'e': {'O': 1}}}",2,3.0,30.0,9
1540807,FePt,123,"{0: {'a': {'Pt': 1}}, 1: {'d': {'Fe': 1}}}",2,2.0,2.0,9
1537783,Pr3S4,220,"{0: {'b': {'Pr': 1}}, 1: {'c': {'S': 1}}}",2,2.0,28.0,9
7222768,AgCN,166,"{0: {'a': {'Ag': 1}}, 1: {'c': {'C': 0.5, 'N': 0.5}}}",2,3.0,9.0,9
9008986,AuI,138,"{0: {'c': {'Au': 1}}, 1: {'e': {'I': 1}}}",2,2.0,8.0,9
4344201,Os,14,"{0: {'e': {'Os': 1}}, 1: {'e': {'Os': 1}}}",2,1.0,8.0,9
1538229,TiSe,62,"{0: {'c': {'Ti': 1}}, 1: {'c': {'Se': 1}}}",2,2.0,8.0,9
1523335,SmMg,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'Sm': 1}}}",2,2.0,2.0,9
1523792,TbGa2,191,"{0: {'a': {'Tb': 1}}, 1: {'d': {'Ga': 1}}}",2,2.0,3.0,9
2310900,UPb,123,"{0: {'a': {'Pb': 1}}, 1: {'d': {'U': 1}}}",2,2.0,2.0,9
1509024,Pr1Si1.34Ag0.66,191,"{0: {'a': {'Pr': 1}}, 1: {'d': {'Si': 0.67, 'Ag': 0.33}}}",2,3.0,3.0,9
9008879,ZnSe,186,"{0: {'b': {'Zn': 1}}, 1: {'b': {'Se': 1}}}",2,2.0,4.0,9
1010584,Rh2O3,167,"{0: {'c': {'Rh3+': 1}}, 1: {'e': {'O2-': 1}}}",2,2.0,30.0,9
1523769,HfTaV4,227,"{0: {'b': {'Ta': 0.5, 'Hf': 0.5}}, 1: {'c': {'V': 1}}}",2,3.0,24.0,9
1523757,Ni1.9Se2,194,"{0: {'a': {'Ni': 0.95}}, 1: {'c': {'Se': 1}}}",2,2.0,3.9,9
1011203,CoAs3,204,"{0: {'c': {'Co0+': 1}}, 1: {'g': {'As0+': 1}}}",2,2.0,32.0,9
2310910,Pr4Ge3,220,"{0: {'b': {'Ge': 1}}, 1: {'c': {'Pr': 1}}}",2,2.0,28.0,9
2310779,Cu6.026Sn1.974,51,"{0: {'e': {'Cu': 0.506, 'Sn': 0.493}}, 1: {'f': {'Cu': 1}}}",2,2.0,3.998,9
4123952,Mg3Cd,194,"{0: {'c': {'Cd': 1}}, 1: {'h': {'Mg': 1}}}",2,2.0,8.0,9
1523457,La1.6Th6.4Ru16,227,"{0: {'b': {'Th': 0.8, 'La': 0.2}}, 1: {'c': {'Ru': 1}}}",2,3.0,24.0,9
5910046,FeSi2,123,"{0: {'a': {'Fe': 1}}, 1: {'h': {'Si': 1}}}",2,2.0,3.0,9
1524768,TaVCu,227,"{0: {'b': {'Ta': 1}}, 1: {'c': {'Cu': 0.5, 'V': 0.5}}}",2,3.0,24.0,9
1529998,Sm1Si1.5Ni0.5,191,"{0: {'a': {'Sm': 1}}, 1: {'d': {'Ni': 0.25, 'Si': 0.75}}}",2,3.0,3.0,9
4344327,Lu10.668Se16,220,"{0: {'b': {'Lu': 0.889}}, 1: {'c': {'Se': 1}}}",2,2.0,26.668,9
1538095,Ni2SeS,194,"{0: {'a': {'S': 0.5, 'Se': 0.5}}, 1: {'c': {'Ni': 1}}}",2,3.0,4.0,9
1509798,Ag2F,164,"{0: {'a': {'F': 1}}, 1: {'d': {'Ag': 1}}}",2,2.0,3.0,9
1509546,TbAgSn,191,"{0: {'b': {'Sn': 1}}, 1: {'c': {'Tb': 0.5, 'Ag': 0.5}}}",2,3.0,3.0,9
9008866,CuH,186,"{0: {'b': {'Cu': 1}}, 1: {'b': {'H': 1}}}",2,2.0,4.0,9
9008924,VTe,194,"{0: {'a': {'V': 1}}, 1: {'c': {'Te': 1}}}",2,2.0,4.0,9
4343767,SnP,107,"{0: {'a': {'Sn': 1}}, 1: {'a': {'P': 1}}}",2,2.0,4.0,9
1510312,TiAu,221,"{0: {'a': {'Au': 1}}, 1: {'b': {'Ti': 1}}}",2,2.0,2.0,9
5910151,CeSn3,221,"{0: {'a': {'Ce': 1}}, 1: {'c': {'Sn': 1}}}",2,2.0,4.0,9
1525835,GeO2,205,"{0: {'a': {'Ge': 1}}, 1: {'c': {'O': 1}}}",2,2.0,12.0,9
9008929,CrAs,62,"{0: {'c': {'Cr': 1}}, 1: {'c': {'As': 1}}}",2,2.0,8.0,9
1521167,Ti0.4Sn1.6O4,136,"{0: {'a': {'Ti': 0.2, 'Sn': 0.8}}, 1: {'f': {'O': 1}}}",2,3.0,6.0,9
4031195,CfCl3,176,"{0: {'c': {'Cf': 1}}, 1: {'h': {'Cl': 1}}}",2,2.0,8.0,9
5910117,Cu3Pt,221,"{0: {'a': {'Pt': 1}}, 1: {'c': {'Cu': 1}}}",2,2.0,4.0,9
1528110,Ca4In5.92Cu2.08,74,"{0: {'e': {'Ca': 1}}, 1: {'h': {'Cu': 0.26, 'In': 0.74}}}",2,3.0,12.0,9
1525261,CePrFe4,227,"{0: {'b': {'Pr': 0.5, 'Ce': 0.5}}, 1: {'c': {'Fe': 1}}}",2,3.0,24.0,9
1510812,PuB2,191,"{0: {'a': {'Pu': 1}}, 1: {'d': {'B': 1}}}",2,2.0,3.0,9
1524301,Ga0.5Cu0.5Pt1,123,"{0: {'a': {'Cu': 0.5, 'Ga': 0.5}}, 1: {'d': {'Pt': 1}}}",2,3.0,2.0,9
1523862,PrMg,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'Pr': 1}}}",2,2.0,2.0,9
1010993,MoS2,194,"{0: {'c': {'Mo4+': 1}}, 1: {'f': {'S2-': 1}}}",2,2.0,6.0,9
1523723,V3Pt,223,"{0: {'a': {'Pt': 1}}, 1: {'c': {'V': 1}}}",2,2.0,8.0,9
1537967,YbIn3,221,"{0: {'a': {'Yb': 1}}, 1: {'c': {'In': 1}}}",2,2.0,4.0,9
4031671,Sm8.004Tm3.996S16,220,"{0: {'b': {'Sm': 0.667, 'Tm': 0.333}}, 1: {'c': {'S': 1}}}",2,3.0,28.0,9
9008989,K2O2,64,"{0: {'e': {'K': 1}}, 1: {'f': {'O': 1}}}",2,2.0,16.0,9
1523114,PrGa2,191,"{0: {'a': {'Pr': 1}}, 1: {'d': {'Ga': 1}}}",2,2.0,3.0,9
1528414,Co2N,58,"{0: {'a': {'N': 1}}, 1: {'g': {'Co': 1}}}",2,2.0,6.0,9
1527931,TiZn3,221,"{0: {'a': {'Ti': 1}}, 1: {'c': {'Zn': 1}}}",2,2.0,4.0,9
1525262,CeSmFe4,227,"{0: {'b': {'Sm': 0.5, 'Ce': 0.5}}, 1: {'c': {'Fe': 1}}}",2,3.0,24.0,9
1528126,CsGe,63,"{0: {'c': {'Cs': 1}}, 1: {'c': {'Ge': 1}}}",2,2.0,8.0,9
4304430,La0.51Ce0.49In3,221,"{0: {'a': {'La': 0.51, 'Ce': 0.49}}, 1: {'c': {'In': 1}}}",2,3.0,4.0,9
1531426,Ni8Ge5.808As18.192,204,"{0: {'c': {'Ni': 1}}, 1: {'g': {'As': 0.758, 'Ge': 0.242}}}",2,3.0,32.0,9
1539420,Mn0.2Zn3.8Se4,216,"{0: {'a': {'Se': 1}}, 1: {'c': {'Mn': 0.05, 'Zn': 0.95}}}",2,3.0,8.0,9
2310881,PrOs2,227,"{0: {'b': {'Pr': 1}}, 1: {'c': {'Os': 1}}}",2,2.0,24.0,9
1523315,In0.8Ga3.2Sb4,216,"{0: {'a': {'Sb': 1}}, 1: {'c': {'Ga': 0.8, 'In': 0.2}}}",2,3.0,8.0,9
1522945,MgPd,221,"{0: {'a': {'Mg': 1}}, 1: {'b': {'Pd': 1}}}",2,2.0,2.0,9
1010033,CrSi2,180,"{0: {'d': {'Cr0+': 1}}, 1: {'j': {'Si0+': 1}}}",2,2.0,9.0,9
1522643,U1Ru2.01Rh0.99,221,"{0: {'a': {'U': 1}}, 1: {'c': {'Ru': 0.67, 'Rh': 0.33}}}",2,3.0,4.0,9
1510469,TbAu2,139,"{0: {'a': {'Tb': 1}}, 1: {'e': {'Au': 1}}}",2,2.0,6.0,9
1524325,CmIr2,227,"{0: {'b': {'Cm': 1}}, 1: {'c': {'Ir': 1}}}",2,2.0,24.0,9
9015579,GeO2,92,"{0: {'a': {'Ge': 1}}, 1: {'b': {'O': 1}}}",2,2.0,12.0,9
1521834,V2O0.06,229,"{0: {'a': {'V': 1}}, 1: {'b': {'O': 0.01}}}",2,2.0,2.06,9
1523821,SrPd2,227,"{0: {'b': {'Sr': 1}}, 1: {'c': {'Pd': 1}}}",2,2.0,24.0,9
9013068,Fe2As0.8S3.2,58,"{0: {'a': {'Fe': 1}}, 1: {'g': {'As': 0.2, 'S': 0.8}}}",2,3.0,6.0,9
1537880,LaSi2,141,"{0: {'a': {'La': 1}}, 1: {'e': {'Si': 1}}}",2,2.0,12.0,9
4304428,La0.97Ce0.03In3,221,"{0: {'a': {'La': 0.97, 'Ce': 0.03}}, 1: {'c': {'In': 1}}}",2,3.0,4.0,9
1524587,YbCu2,74,"{0: {'e': {'Yb': 1}}, 1: {'h': {'Cu': 1}}}",2,2.0,12.0,9
1539028,La9.996Tl2.004Te16,220,"{0: {'b': {'Tl': 0.167, 'La': 0.833}}, 1: {'c': {'Te': 1}}}",2,3.0,28.0,9
1539248,U3Se4,220,"{0: {'b': {'U': 1}}, 1: {'c': {'Se': 1}}}",2,2.0,28.0,9
1539163,NiTe2,164,"{0: {'a': {'Ni': 1}}, 1: {'d': {'Te': 1}}}",2,2.0,3.0,9
1523972,ScCu,221,"{0: {'a': {'Cu': 1}}, 1: {'b': {'Sc': 1}}}",2,2.0,2.0,9
9008865,CuCl,186,"{0: {'b': {'Cu': 1}}, 1: {'b': {'Cl': 1}}}",2,2.0,4.0,9
1524021,Pr1In1.5Cu0.5,191,"{0: {'a': {'Pr': 1}}, 1: {'d': {'Cu': 0.25, 'In': 0.75}}}",2,3.0,3.0,9
9011655,Sc,129,"{0: {'a': {'Sc': 1}}, 1: {'c': {'Sc': 1}}}",2,1.0,4.0,9
1523920,GaRu,221,"{0: {'a': {'Ga': 1}}, 1: {'b': {'Ru': 1}}}",2,2.0,2.0,9
1522417,VPt3,221,"{0: {'a': {'V': 1}}, 1: {'c': {'Pt': 1}}}",2,2.0,4.0,9
1528310,Cr3.92Ni0.08As4,62,"{0: {'c': {'Ni': 0.02, 'Cr': 0.98}}, 1: {'c': {'As': 1}}}",2,3.0,8.0,9
1509183,CeAg,221,"{0: {'a': {'Ag': 1}}, 1: {'b': {'Ce': 1}}}",2,2.0,2.0,9
1512517,Li,166,"{0: {'a': {'Li': 1}}, 1: {'c': {'Li': 1}}}",2,1.0,9.0,9
1531278,GdZnSi,191,"{0: {'a': {'Gd': 1}}, 1: {'d': {'Zn': 0.5, 'Si': 0.5}}}",2,3.0,3.0,9
9006171,Fe1.6Cu2.4S8,205,"{0: {'a': {'Cu': 0.6, 'Fe': 0.4}}, 1: {'c': {'S': 1}}}",2,3.0,12.0,9
1010538,ZnTe,216,"{0: {'b': {'Zn2+': 1}}, 1: {'c': {'Te2-': 1}}}",2,2.0,8.0,9
1522378,U1Sn1.5Pb1.5,221,"{0: {'a': {'U': 1}}, 1: {'c': {'Pb': 0.5, 'Sn': 0.5}}}",2,3.0,4.0,9
1525508,V6CoIr,223,"{0: {'a': {'Co': 0.5, 'Ir': 0.5}}, 1: {'c': {'V': 1}}}",2,3.0,8.0,9
1539276,NbSi2,181,"{0: {'c': {'Nb': 1}}, 1: {'i': {'Si': 1}}}",2,2.0,9.0,9
1532040,SiNi,62,"{0: {'c': {'Si': 1}}, 1: {'c': {'Ni': 1}}}",2,2.0,8.0,9
1008063,TiTe2,164,"{0: {'a': {'Ti4+': 1}}, 1: {'d': {'Te2-': 1}}}",2,2.0,3.0,9
1011250,Ni3S2,155,"{0: {'c': {'S2-': 1}}, 1: {'e': {'Ni1.333+': 1}}}",2,2.0,15.0,9
1514090,LiO2,58,"{0: {'a': {'Li+': 1}}, 1: {'g': {'O0.5-': 1}}}",2,2.0,6.0,9
4001031,Eu8Zn7.376Rh8.624,227,"{0: {'b': {'Eu': 1}}, 1: {'c': {'Zn': 0.461, 'Rh': 0.539}}}",2,3.0,24.0,9
1539046,V6Sn0.8Ge1.2,223,"{0: {'a': {'Ge': 0.6, 'Sn': 0.4}}, 1: {'c': {'V': 1}}}",2,3.0,8.0,9
1508984,Li8Al7.2Ag0.8,227,"{0: {'a': {'Al': 0.9, 'Ag': 0.1}}, 1: {'b': {'Li': 1}}}",2,3.0,16.0,9
2300520,PuOs2,227,"{0: {'b': {'Pu': 1}}, 1: {'c': {'Os': 1}}}",2,2.0,24.0,9
1522568,MnHg,123,"{0: {'a': {'Hg': 1}}, 1: {'d': {'Mn': 1}}}",2,2.0,2.0,9
1521751,V4.8Fe1.2Sn2,223,"{0: {'a': {'Sn': 1}}, 1: {'c': {'Fe': 0.2, 'V': 0.8}}}",2,3.0,8.0,9
1527353,BaSi2,164,"{0: {'a': {'Ba': 1}}, 1: {'d': {'Si': 1}}}",2,2.0,3.0,9
1526234,U1Si1.1Cu0.9,191,"{0: {'a': {'U': 1}}, 1: {'d': {'Cu': 0.45, 'Si': 0.55}}}",2,3.0,3.0,9
1524910,TbTlCu,194,"{0: {'b': {'Tb': 1}}, 1: {'f': {'Cu': 0.5, 'Tl': 0.5}}}",2,3.0,6.0,9
1527588,Rb,2,"{0: {'i': {'Rb': 1}}, 1: {'i': {'Rb': 1}}}",2,1.0,4.0,9
1529989,DySi2,191,"{0: {'a': {'Dy': 1}}, 1: {'d': {'Si': 1}}}",2,2.0,3.0,9
1527971,ZnCdTeSe,216,"{0: {'a': {'Cd': 0.5, 'Zn': 0.5}}, 1: {'d': {'Te': 0.5, 'Se': 0.5}}}",2,4.0,8.0,9
1542740,Ce0.36Zr1.64O4,137,"{0: {'a': {'Zr': 0.82, 'Ce': 0.18}}, 1: {'d': {'O': 1}}}",2,3.0,6.0,9
1538401,Zn0.12Cd3.88As8,98,"{0: {'b': {'Cd': 0.97, 'Zn': 0.03}}, 1: {'f': {'As': 1}}}",2,3.0,12.0,9
1525078,Zr8V14.56Co1.44,227,"{0: {'b': {'Zr': 1}}, 1: {'c': {'Co': 0.09, 'V': 0.91}}}",2,3.0,24.0,9
4031674,Tb3Se4,220,"{0: {'b': {'Tb': 1}}, 1: {'c': {'Se': 1}}}",2,2.0,28.0,9
1541528,Cu2.004Br2,229,"{0: {'a': {'Br': 1}}, 1: {'d': {'Cu': 0.167}}}",2,2.0,4.004,9
1524370,Cr5.76Ru2.24,223,"{0: {'a': {'Ru': 1}}, 1: {'c': {'Ru': 0.04, 'Cr': 0.96}}}",2,2.0,8.0,9
1541244,Hf0.039Al1Ni2.961,221,"{0: {'a': {'Al': 1}}, 1: {'c': {'Ni': 0.987, 'Hf': 0.013}}}",2,3.0,4.0,9
1537745,PuSn3,221,"{0: {'a': {'Pu': 1}}, 1: {'c': {'Sn': 1}}}",2,2.0,4.0,9
1511397,ScB12,225,"{0: {'a': {'Sc': 1}}, 1: {'i': {'B': 1}}}",2,2.0,52.0,9
2106209,Ti11.316O18,167,"{0: {'c': {'Ti': 0.943}}, 1: {'e': {'O': 1}}}",2,2.0,29.316,9
1533597,V9.6Mo2.4O18,167,"{0: {'c': {'Mo': 0.2, 'V': 0.8}}, 1: {'e': {'O': 1}}}",2,3.0,30.0,9
1524414,V5.394Ga2Co0.606,223,"{0: {'a': {'Ga': 1}}, 1: {'c': {'Co': 0.101, 'V': 0.899}}}",2,3.0,8.0,9
9011660,BN,186,"{0: {'b': {'B': 1}}, 1: {'b': {'N': 1}}}",2,2.0,4.0,9
1539397,YIn,221,"{0: {'a': {'In': 1}}, 1: {'b': {'Y': 1}}}",2,2.0,2.0,9
1536884,Pu2Br4.8Cl1.2,176,"{0: {'c': {'Pu': 1}}, 1: {'h': {'Br': 0.8, 'Cl': 0.2}}}",2,3.0,8.0,9
1522996,GdPt2,227,"{0: {'b': {'Gd': 1}}, 1: {'c': {'Pt': 1}}}",2,2.0,24.0,9
1525049,Eu4Ir,141,"{0: {'a': {'Ir': 1}}, 1: {'h': {'Eu': 1}}}",2,2.0,20.0,9
1522541,Ti0.4Ga0.6Ni3,221,"{0: {'a': {'Ti': 0.4, 'Ga': 0.6}}, 1: {'c': {'Ni': 1}}}",2,3.0,4.0,9
1539856,ThSi2,141,"{0: {'a': {'Th': 1}}, 1: {'e': {'Si': 1}}}",2,2.0,12.0,9
1526233,U1Si1.35Cu0.65,191,"{0: {'a': {'U': 1}}, 1: {'d': {'Cu': 0.325, 'Si': 0.675}}}",2,3.0,3.0,9
1524324,ErPt3,221,"{0: {'a': {'Er': 1}}, 1: {'c': {'Pt': 1}}}",2,2.0,4.0,9
1532825,Ti1.904Nb0.096O4,136,"{0: {'a': {'Ti': 0.952, 'Nb': 0.048}}, 1: {'f': {'O': 1}}}",2,3.0,6.0,9
1011301,AlP,216,"{0: {'a': {'Al3+': 1}}, 1: {'d': {'P3-': 1}}}",2,2.0,8.0,9
1530135,ZrSi,63,"{0: {'c': {'Zr': 1}}, 1: {'c': {'Si': 1}}}",2,2.0,8.0,9
1538558,Al1.3334Se2,186,"{0: {'b': {'Al': 0.667}}, 1: {'b': {'Se': 1}}}",2,2.0,3.334,9
1539416,Mn0.06Zn3.94Se4,216,"{0: {'a': {'Se': 1}}, 1: {'c': {'Mn': 0.015, 'Zn': 0.985}}}",2,3.0,8.0,9
1525322,Dy8Fe13.6Re2.4,227,"{0: {'b': {'Dy': 1}}, 1: {'c': {'Fe': 0.85, 'Re': 0.15}}}",2,3.0,24.0,9
1522847,MoPt2,71,"{0: {'a': {'Mo': 1}}, 1: {'i': {'Pt': 1}}}",2,2.0,6.0,9
1537434,SnHgF6,167,"{0: {'b': {'Hg': 0.5, 'Sn': 0.5}}, 1: {'e': {'F': 1}}}",2,3.0,24.0,9
